3.872369893011268260e+01,1.496979584401421789e+03,-6.592433301546098134e-02,6.983112369445876766e+01,1.950554333852299806e+03,-5.512304707861642727e-02,4.961189271036396065e+01,7.691687182159636222e+02,-5.914359155205017871e-02,3.220095210504275940e+01,2.073802632931267169e+02,-1.892386135917922818e-02,7.331513364916004605e+01,4.027948836733906290e+01,1.963802172114412414e+01,1.548047921043496267e+01,8.665498119048926640e+01,1.268040283888094599e+01,3.358810393892813995e+00
2.997440469149152076e+00,5.259786514676701996e-01,3.416233938841201079e-01,8.967580557751295700e-01,3.216700042369723400e-01,4.231808851389331494e+00,9.800462107515304222e-01,3.001533047524372888e-01,4.685726928872521180e-01,1.880560183490230131e+00,7.073013207457483631e-01,5.353392905244118705e-01,8.649058050174189827e-01,4.747313453875704470e-01,2.444124896634049249e-01,5.348313352120257491e-01,1.317965177853594572e+00,3.024305746947589801e-01,1.221828695776905893e-01
2.511260454784076668e+00,6.662967603315692600e-01,1.879618049016986425e-01,9.003617770490793815e-01,3.242605317761292349e-01,3.744840091003280858e-01,9.160948530480321761e-01,2.622593061808032311e-01,3.164777004758504986e-01,1.832312232350058911e+00,6.714736233637622620e-01,9.522679346044204962e-01,7.651280961260876756e-01,3.926080807978905018e-01,2.561926207598902439e-01,4.542865963973956589e-01,1.134688549935606527e+00,2.036438598622203333e-01,1.095418316060985803e-01
3.864994124035972334e+01,1.493033604661227173e+03,-6.714231446423268856e-02,6.968592182084232434e+01,1.942451079996686531e+03,-5.546914039625272519e-02,4.965682798459940983e+01,7.705626767162774513e+02,-5.965804224369839620e-02,3.237403388841602236e+01,2.096156140414315985e+02,-1.821159601606803236e-02,7.251034150178240623e+01,4.024237549390043256e+01,1.959584647304046001e+01,1.548826459295071700e+01,8.670645412311239397e+01,1.117049092785117637e+01,3.389262423114503875e+00
3.865738162215898654e+01,1.492717298303103007e+03,-6.718869528121637624e-02,6.967888060718871657e+01,1.942058561056506278e+03,-5.543797390194737940e-02,4.965772344253237236e+01,7.705904679671963322e+02,-5.966118801481972572e-02,3.238475475394498915e+01,2.097544680944000675e+02,-1.849598548730391201e-02,7.249571847972359251e+01,4.024202466978965731e+01,1.959380199369381970e+01,1.548911183224966059e+01,8.671227447775191877e+01,1.121005379751950315e+01,3.394607227385252113e+00
2.928893431576630846e+00,5.473402200762927938e-01,3.217462344069585978e-01,8.788966495990776506e-01,3.089837282638820959e-01,1.874901929595623962e+00,9.790231318484222678e-01,2.995269664666627141e-01,7.527840226223325715e-01,1.945324230606123583e+00,7.568572724366605664e-01,1.032769152356464826e+00,8.697447830207707398e-01,4.757704563853852320e-01,2.459011422381013334e-01,5.136437233962599658e-01,1.343667238264327768e+00,2.852840086080251636e-01,1.217844500479695613e-01
2.536177707666503078e+00,6.890037179976856718e-01,2.751445405307230696e-01,8.874934369247160504e-01,3.150578402164350145e-01,5.076181515555050483e-01,9.101319713189728322e-01,2.588563141268179768e-01,3.447219380009404199e-01,1.935403555276863807e+00,7.491573843554363288e-01,1.759779069185217981e+00,7.447848055787393839e-01,4.047180269468111380e-01,2.519380369743222103e-01,4.522747643563690967e-01,1.153949128896951670e+00,2.512563173589923426e-01,1.127903119038001084e-01
3.850124297109748284e+01,1.481291294096496358e+03,-6.720833441389373331e-02,6.969820665169262952e+01,1.943136001974458622e+03,-5.520987992798986888e-02,5.000343411377527048e+01,7.813573197302150675e+02,-6.044927241470219453e-02,3.227930881350710735e+01,2.083907554926217927e+02,-1.192420515670844505e-02,7.126146184568956699e+01,4.008833212357544795e+01,1.960429589310010812e+01,1.552474609932560057e+01,8.659651912460141432e+01,1.079534164441050770e+01,3.311983070571298260e+00
3.850636432309550372e+01,1.480723424488265209e+03,-6.725652097936268836e-02,6.968444670750614023e+01,1.942368842995728301e+03,-5.523511610017312057e-02,5.000449569872125721e+01,7.813904968892330771e+02,-6.038439080982343360e-02,3.227650310321480021e+01,2.083545305117134205e+02,-1.205255388880233092e-02,7.124083205199728752e+01,4.008463140590089324e+01,1.960056400388717179e+01,1.552541156092198804e+01,8.659990293565925867e+01,1.084121445669721240e+01,3.317025870480198257e+00
3.018287249684191487e+00,5.306056265171520403e-01,2.778363318917447811e-01,8.562579830667599312e-01,2.932710934246727241e-01,7.029245394378540457e-01,9.834184320398990931e-01,3.022224413928464304e-01,1.436459417032150077e+00,1.912864615432964266e+00,7.318102073948986597e-01,8.406363010579103179e-01,8.554668601003979633e-01,4.788704550728780096e-01,2.414851924885098033e-01,5.056814363673070023e-01,1.327334239334740928e+00,2.759965064626122011e-01,1.202194150139137274e-01
2.530341590309112654e+00,6.909253274794699973e-01,2.515728101433001851e-01,8.956677960040603237e-01,3.208883202837198301e-01,4.536497804755559304e-01,9.212878309752996486e-01,2.652410210939370461e-01,3.601728411249148221e-01,1.954800616561318538e+00,7.642490901016842919e-01,9.426799474323008798e-01,7.482740681022533868e-01,4.002974273898450841e-01,2.543412885681026192e-01,4.581989186619407906e-01,1.164064756237007225e+00,2.548040513362727633e-01,1.103576437237577118e-01
3.854928790485222123e+01,1.485319016492035644e+03,-6.735272293156442658e-02,6.976009322402958901e+01,1.946588239945729811e+03,-5.465074518677232041e-02,4.981152398106628709e+01,7.753712254027516337e+02,-5.933751227553610286e-02,3.220324866178822276e+01,2.074098448742671223e+02,-1.981056591512664333e-02,7.178328529154829596e+01,4.043747161428103709e+01,1.961630280061611842e+01,1.547711522067856649e+01,8.667660004880994506e+01,1.126359332038560446e+01,3.296719260905133453e+00
3.855609074449665030e+01,1.485003891099939892e+03,-6.744428831823924553e-02,6.975822795579338731e+01,1.946484144347029314e+03,-5.464041752632564641e-02,4.980849040677316708e+01,7.752767864293024331e+02,-5.934561949558214700e-02,3.219667390511034455e+01,2.073251621101426281e+02,-2.001734982046254885e-02,7.177836035632356015e+01,4.043534081967479921e+01,1.961582069398821204e+01,1.547723851144779594e+01,8.667943836934544777e+01,1.131071573749433412e+01,3.301149010517133053e+00
2.940143747101588989e+00,5.329751975352278182e-01,2.699155644885795624e-01,8.469526121577697353e-01,2.869314908936868580e-01,6.038908564662693879e-01,9.831129595470706750e-01,3.020347159962291084e-01,1.354409439793146097e+00,1.896309488810343558e+00,7.191979354672557445e-01,4.354732629490296603e-01,8.571396572019446269e-01,4.828145831049295289e-01,2.385136885955902730e-01,5.066346122046481160e-01,1.305078172257427838e+00,2.667198249799348497e-01,1.205223971744418671e-01
2.503250601775991679e+00,7.515873778247477155e-01,2.354754580854070134e-01,8.946283009176936307e-01,3.201439187156184807e-01,3.617340417572770805e-01,9.336614835680346891e-01,2.724136768357875993e-01,4.376061944822760563e-01,1.983925614242043611e+00,7.871921685690117521e-01,1.243169830004375642e+00,7.515260024243528569e-01,3.911960093824605189e-01,2.543951794726130311e-01,4.654415647503838405e-01,1.156863081731435372e+00,2.580691007043535157e-01,1.118086688318062211e-01
3.851472804438937203e+01,1.482028939469827719e+03,-6.915680537981536147e-02,6.987151231040499511e+01,1.952811290337300306e+03,-5.488131778557753249e-02,4.932865628782914769e+01,7.604113534883445027e+02,-5.796702434867442855e-02,3.214876186768541544e+01,2.067085779249741222e+02,-8.239843705821425779e-03,7.158511161921605037e+01,4.025462833888093428e+01,1.965495741788111772e+01,1.559685932467983527e+01,8.664782342000202675e+01,1.049290244066453148e+01,3.296409246198329868e+00
3.852594229425015016e+01,1.481592458826138682e+03,-6.914948276160658158e-02,6.985758047846547925e+01,1.952032617438111629e+03,-5.492016218772755032e-02,4.933704206370786949e+01,7.606699123737241734e+02,-5.797396776226931142e-02,3.216383751325611939e+01,2.069024887157762862e+02,-8.696698893613352688e-03,7.156935797585143177e+01,4.025376638450709521e+01,1.965069006874270841e+01,1.559868007931664913e+01,8.665004700496434964e+01,1.054566832702320944e+01,3.303834235652626461e+00
2.937330884234675921e+00,5.422042002828098006e-01,5.604506629895122938e-01,8.517364719492251934e-01,2.901820070587275424e-01,6.900713601426911037e-01,1.018999823650132530e+00,3.244877001793982085e-01,3.486657821920513989e+00,1.911047110552002604e+00,7.304202117490241619e-01,8.547589950666207859e-01,8.633628750517990946e-01,4.641541825016813894e-01,2.394344997103013128e-01,5.282365867867100384e-01,1.323318012182575831e+00,2.901523488888528290e-01,1.242342136941567005e-01
2.618420142922470717e+00,7.439793966543146730e-01,2.731375994322456369e-01,9.048852871877977044e-01,3.275269531870044770e-01,4.031945564939234394e-01,9.464841009936056926e-01,2.799475479476153938e-01,4.007339428346040622e-01,2.082250408149976195e+00,8.671533524475056876e-01,1.996958688680420924e+00,7.516133988047921655e-01,3.999870546485891354e-01,2.572091100373000150e-01,4.643036990436347766e-01,1.195760575466184195e+00,2.641102474390634725e-01,1.133707996423243963e-01
4.039230623243317808e+01,1.628934172769150337e+03,-5.971684755412225154e-02,7.191282692141335531e+01,2.068581870331305709e+03,-4.415558488678877902e-02,5.090551774896696458e+01,8.098036678657472294e+02,-6.021940759935016235e-02,3.249124926530934232e+01,2.111362557524388137e+02,-1.745913399880194561e-02,8.067867193659995451e+01,4.180119886599676704e+01,2.022296325182106713e+01,1.591446525664930434e+01,8.815511107409669478e+01,1.351830929696145134e+01,4.029213874925684280e+00
4.040298703976903738e+01,1.628413387158767819e+03,-5.974267614074713073e-02,7.191064286706615860e+01,2.068456223021421465e+03,-4.421980203645986540e-02,5.090774349367750062e+01,8.098744835927299164e+02,-6.021667703384943338e-02,3.249786421916557089e+01,2.112222357494216567e+02,-1.712294002725656128e-02,8.065787813178589261e+01,4.179400357051589054e+01,2.022270677662381999e+01,1.591634402119615821e+01,8.816195108808906866e+01,1.353405997961970542e+01,4.032611024585968984e+00
3.015421340216215995e+00,5.185290900059400521e-01,4.366834840985691635e-01,8.486396642606364171e-01,2.880757118476089951e-01,1.071249553923422360e+00,1.016078386683994639e+00,3.226297774644600880e-01,4.265802534169728766e+00,1.905622967979523352e+00,7.262797792164893407e-01,4.400332697475379806e-01,8.478341763722578861e-01,4.708357848765792886e-01,2.371194098030028063e-01,5.349754050172667030e-01,1.291375036879870875e+00,2.680416992751854521e-01,1.217303240964227595e-01
2.580835049666311498e+00,7.961601917209260026e-01,2.423813379116174782e-01,8.876235856705995131e-01,3.151502519059098395e-01,3.984233177809287652e-01,9.263984809544623111e-01,2.681919204730863759e-01,2.427657093910625952e-01,2.048137825117645860e+00,8.389737101352477966e-01,1.757177236691879418e+00,7.457065368304200970e-01,4.002783423002935770e-01,2.519455581212444173e-01,4.520090701957447110e-01,1.180181562533466177e+00,2.454502563691817185e-01,1.147339685074207777e-01
3.850867371040398268e+01,1.482119390284593692e+03,-6.778641682312833150e-02,6.997116896786046425e+01,1.958385794691538649e+03,-5.494313826435009984e-02,4.926730404687869935e+01,7.585210150067475752e+02,-5.841827781651028062e-02,3.205997098141148172e+01,2.055683478649675067e+02,-1.504625669171599789e-02,7.215188171164574271e+01,4.043687932256202799e+01,1.969087413473692294e+01,1.549662496736453043e+01,8.660211675757186356e+01,1.151608595017911618e+01,3.293882055146804433e+00
3.851928260495081702e+01,1.481749001107854383e+03,-6.782633933612799981e-02,6.996723130876023333e+01,1.958165382805371109e+03,-5.497011802281775994e-02,4.926845155084421179e+01,7.585563494347561573e+02,-5.840248883962839699e-02,3.205330743496994472e+01,2.054829035032890090e+02,-1.447250366139674060e-02,7.213779081026092399e+01,4.043098953660896910e+01,1.968997409234517093e+01,1.549409460824619167e+01,8.660350759702335210e+01,1.159494442757800670e+01,3.302111039006537130e+00
2.968462348789098204e+00,5.558483238633749046e-01,3.708476942723640257e-01,8.541240623159734868e-01,2.918111655086279566e-01,7.005311147671231531e-01,1.014742651591585609e+00,3.217820777982107749e-01,2.029044092385523967e+00,1.904539575011419128e+00,7.254541985553172312e-01,5.816333836978972993e-01,8.676991356551575496e-01,4.791817871696901210e-01,2.396363193872685371e-01,5.251707120337657519e-01,1.344570926982653347e+00,2.765864366254091600e-01,1.227666373093139751e-01
2.604162097261478515e+00,7.510771302479892775e-01,2.366906447050721451e-01,9.220971883004310810e-01,3.401052898481052855e-01,6.682260480203570108e-01,9.320899259628641076e-01,2.714973844004530124e-01,2.384740776157814324e-01,2.010467541726195684e+00,8.083959472664968837e-01,1.583606754011549267e+00,7.405631016964164814e-01,4.007649751341412214e-01,2.626678572273332124e-01,4.553631664622968533e-01,1.176431197129603312e+00,2.755460793358535110e-01,1.110117407761228026e-01
3.855166841213537055e+01,1.485177991130584132e+03,-6.965843283534099706e-02,6.978987251810441705e+01,1.948250522290013123e+03,-5.435494731523538015e-02,4.873225596241579893e+01,7.421352409957529517e+02,-5.670866692721517055e-02,3.221546925420079788e+01,2.075672918525356181e+02,-1.400616374509666695e-02,7.219572395549268151e+01,4.036079571481908346e+01,1.962877988261596585e+01,1.555009941895508518e+01,8.648611284484972828e+01,1.058881197173081290e+01,3.311432597443736636e+00
3.855811588547064162e+01,1.484720867606425600e+03,-6.969777439663030205e-02,6.979390679622522953e+01,1.948475770199330555e+03,-5.437803939551233423e-02,4.873619321835747087e+01,7.422551654428331176e+02,-5.670549459456446922e-02,3.221249300952365502e+01,2.075289411766881074e+02,-1.380770345033432989e-02,7.217150612110869190e+01,4.035834279302045502e+01,1.962998605790010131e+01,1.555230906839536686e+01,8.648814432493482229e+01,1.062856677251459558e+01,3.315062081092307267e+00
2.959285697622179967e+00,5.249500882877261576e-01,2.257596201222841770e-01,8.424646295902954440e-01,2.838986607988844835e-01,5.312925127177996476e-01,9.598531722609865424e-01,2.879119100930501163e-01,4.428587327888193759e-01,1.919909789067701933e+00,7.372107196310296873e-01,4.891195452700030089e-01,8.514693564628966760e-01,4.790851593083407800e-01,2.362448950408691795e-01,4.938706299137423095e-01,1.336156441081941537e+00,2.424095294704404768e-01,1.196879446900377258e-01
2.524519379906723149e+00,7.015558809755796377e-01,2.672706638685251601e-01,9.028312100764949166e-01,3.260416775552187896e-01,6.173062010940022493e-01,9.380174596282988553e-01,2.749614858022799702e-01,2.724087415926880751e-01,2.033791002499376610e+00,8.272611683677879579e-01,1.899995144768259259e+00,7.431252029178777585e-01,4.011175402473748930e-01,2.564546960112090157e-01,4.567855861069095025e-01,1.185918943511815593e+00,2.489408511649150169e-01,1.119892228336258760e-01
3.862239075192360360e+01,1.490618335774687239e+03,-6.561008926931988228e-02,7.001750335570042694e+01,1.960980310465256025e+03,-5.603852268297282446e-02,4.901690094702670564e+01,7.508301807657696827e+02,-5.763003035378053834e-02,3.232748643221827933e+01,2.090132758047736274e+02,-1.306122029114376026e-02,7.241971657926364969e+01,4.028617723034566467e+01,1.969641182204433250e+01,1.550467694352096970e+01,8.664429918807321940e+01,1.210956754333794905e+01,3.311024990788009603e+00
3.862616029985868948e+01,1.490153020048438975e+03,-6.564784604985533789e-02,7.001383301358633560e+01,1.960774725300692353e+03,-5.609599063089959481e-02,4.901903201018156864e+01,7.508954685046852546e+02,-5.762390128833327907e-02,3.232046631812631432e+01,2.089225086038860013e+02,-1.363800214171262404e-02,7.239381396376275291e+01,4.028297261972712562e+01,1.969528141167711865e+01,1.550479248036777236e+01,8.664869572548808208e+01,1.215013193371506084e+01,3.315732002988262206e+00
2.981974558151220478e+00,5.344673867852731686e-01,2.884030219395667949e-01,8.566089769933287190e-01,2.935115757678399273e-01,5.957731111306318050e-01,9.868171370388668651e-01,3.043150193604899911e-01,5.713477633256991428e-01,1.899376757903738167e+00,7.215264136928595251e-01,6.759948130974511304e-01,8.615164545203323199e-01,4.746589512410558931e-01,2.382671456127466725e-01,5.123421197146906803e-01,1.315923690307318594e+00,2.459833120792359884e-01,1.213847703209311873e-01
2.535830452132075141e+00,7.479397441051708340e-01,3.268403921400703793e-01,8.994880342855510191e-01,3.236314895207848541e-01,3.605546736258723461e-01,9.156865271746350565e-01,2.620255675103213000e-01,2.583647796867354351e-01,2.088749443148648410e+00,8.725748472502909969e-01,2.095861272652447482e+00,7.562874702615451916e-01,4.093796324464590852e-01,2.551243000804371830e-01,4.470934991552610316e-01,1.195019987052319710e+00,2.883653178161850184e-01,1.171422451277181753e-01
3.871620450754632259e+01,1.497470504464730311e+03,-6.859916464308979389e-02,6.983366932715161113e+01,1.950696548514153619e+03,-5.578620158687574992e-02,4.986396987630854483e+01,7.770048411805718160e+02,-5.935841241469824031e-02,3.212099416742266556e+01,2.063516532581855074e+02,-1.017162359525125570e-02,7.235305153168272341e+01,4.039213100504737497e+01,1.965395128603083208e+01,1.544371428302591198e+01,8.685058016884424603e+01,1.071961620807729432e+01,3.357061239085570747e+00
3.872388131615562656e+01,1.497011229002073151e+03,-6.866679531060100594e-02,6.982616029680968950e+01,1.950277064562755186e+03,-5.583348469335608355e-02,4.986860093234732005e+01,7.771491746564061032e+02,-5.937334572699057983e-02,3.212225299278549784e+01,2.063678274639950416e+02,-1.066624800900417558e-02,7.234093513899173900e+01,4.038696405682119206e+01,1.965192164645198503e+01,1.544592433187571068e+01,8.685331937582088813e+01,1.074611363659736440e+01,3.362566193277485738e+00
2.936407721194679077e+00,5.468797571809363989e-01,3.063412574814117217e-01,8.435076149361728781e-01,2.846020385817787934e-01,5.390098567259145046e-01,9.843600165484504005e-01,3.028014506753475277e-01,7.093449524211005164e-01,1.918643328586502772e+00,7.362384444651217663e-01,6.595031218274511886e-01,8.958808824658558434e-01,4.840073191991448587e-01,2.357652638900584741e-01,5.061977167614388762e-01,1.343967595417087324e+00,2.984760148463327933e-01,1.241078875615783811e-01
2.547660676349591480e+00,7.249016239333282430e-01,4.080641945973741969e-01,9.034233325736855669e-01,3.264694871045923374e-01,5.250299444220167810e-01,9.405057936755445436e-01,2.764222337296131093e-01,3.194215548382640657e-01,2.037822633734348798e+00,8.305442173115081816e-01,2.047721702201674709e+00,7.537090046531325083e-01,3.907511081860539637e-01,2.571049901136459592e-01,4.583477341915194736e-01,1.197820213399059419e+00,3.292606918910865321e-01,1.173115346184464142e-01
3.862664684400770199e+01,1.490457149228301205e+03,-6.813306886513736949e-02,6.970423550906474475e+01,1.943472179151338878e+03,-5.277205542717838815e-02,4.896668636681204134e+01,7.492926167844015026e+02,-5.705399509618596515e-02,3.216655396271185907e+01,2.069374387665346831e+02,-1.674541557216036036e-02,7.211216514133504063e+01,4.021772182400907525e+01,1.961433014680270759e+01,1.546870244806093275e+01,8.670330001113316598e+01,1.160997180011409036e+01,3.324314651984751290e+00
3.863303043559035643e+01,1.490072613119203652e+03,-6.816938930142554809e-02,6.969872243371791853e+01,1.943164763545211372e+03,-5.273581018144007926e-02,4.897348523606187598e+01,7.495007050413389607e+02,-5.700382577750384705e-02,3.217404078670889334e+01,2.070337801084391174e+02,-1.699579142240781326e-02,7.210082313767715334e+01,4.020985170694370225e+01,1.961300538701296503e+01,1.546902056960497340e+01,8.670689876229559445e+01,1.164734534625644535e+01,3.328426971614967034e+00
2.992927266087166416e+00,5.410749288676212077e-01,3.058972248211146994e-01,8.490437889643501768e-01,2.883501422315460361e-01,5.349673021926806271e-01,1.003028846623186254e+00,3.143958959865977287e-01,6.645959515802077888e-01,1.941447750329088784e+00,7.538438734495819249e-01,7.561841332498904222e-01,8.830032813644670409e-01,4.806154004346621100e-01,2.386497603736505435e-01,5.145857797114748999e-01,1.347355983613247599e+00,2.726385343971747255e-01,1.229766590474294236e-01
2.487166742308574818e+00,7.350991294082465100e-01,2.936646639176276330e-01,9.181337651595976590e-01,3.371878442660785624e-01,4.322435355669144164e-01,9.459291382590562236e-01,2.796193545623104071e-01,3.016349539880093800e-01,2.084661865946140225e+00,8.691630190654255905e-01,1.765231588452650602e+00,7.499346068174924662e-01,3.986787419374608898e-01,2.608277425278563988e-01,4.627839315487969896e-01,1.209067489005752449e+00,2.708520370391928056e-01,1.148416500661224998e-01
3.858580737236817981e+01,1.487808834167353325e+03,-7.038903584382801004e-02,6.982768119938950235e+01,1.950362022227700209e+03,-5.634077854250618689e-02,4.911352163304695040e+01,7.537931272486599710e+02,-5.874499469655330292e-02,3.213432055118339292e+01,2.065229114572412641e+02,-1.505521644676022230e-02,7.244377116751695667e+01,4.029804907069292597e+01,1.965099795248793768e+01,1.543399309258882823e+01,8.672688352069715734e+01,1.089432959732935480e+01,3.303587296349079772e+00
3.859757656416323357e+01,1.487463502853680438e+03,-7.044674825687266551e-02,6.982609435714543622e+01,1.950273378867248766e+03,-5.632808080590218092e-02,4.911247186408602516e+01,7.537609039365000854e+02,-5.872320825276076267e-02,3.212542361241698785e+01,2.064085684554471811e+02,-1.478329815210588372e-02,7.242986258813047584e+01,4.029503281193912301e+01,1.965033114639568979e+01,1.543475673890718269e+01,8.672884662681387624e+01,1.095098105817700329e+01,3.311171754038023884e+00
2.990634107746554804e+00,5.120040638845650971e-01,3.378267980321065234e-01,8.371326338110098852e-01,2.803164186283461090e-01,5.171551718152751498e-01,1.013540875101354377e+00,3.210203454642115428e-01,1.682473969696711480e+00,1.890593760679905477e+00,7.148689535841906695e-01,5.837865848242522748e-01,8.757003295216092553e-01,4.742035036285871530e-01,2.355426475856114699e-01,5.231103083178082480e-01,1.300833027551383747e+00,2.228003618646151873e-01,1.240981499073393057e-01
2.484226164478407828e+00,7.307394971167028297e-01,2.951153853541609307e-01,9.119404766298629950e-01,3.326541731442915761e-01,3.252916000487852122e-01,9.612976204833757476e-01,2.887790984820347573e-01,4.067497513749357418e-01,2.057644298155267393e+00,8.467800115460992760e-01,2.212359967381078096e+00,7.645409632720175930e-01,3.914194455418459895e-01,2.591359609685466858e-01,4.710493245744737933e-01,1.196252108393906832e+00,2.707336156836377405e-01,1.154202661005302999e-01
3.869218585684019018e+01,1.495879319626450751e+03,-6.815703793269480004e-02,6.985722726954901418e+01,1.952012877979561154e+03,-5.483842152392220948e-02,4.989701563651203742e+01,7.780350529323134197e+02,-5.980025316805788471e-02,3.220575467600558994e+01,2.074421268468142046e+02,-1.888637790587333054e-02,7.190899547804961855e+01,4.010207308014686589e+01,1.964645860206118755e+01,1.554171065118580586e+01,8.676139979913214972e+01,1.134424460200757778e+01,3.331219343058025029e+00
3.869689995101401081e+01,1.495433333425456340e+03,-6.821929170474728965e-02,6.985130197150705555e+01,1.951681752118043050e+03,-5.487431433336026343e-02,4.989867940719055639e+01,7.780869395421797208e+02,-5.973946827831638079e-02,3.220632620318065875e+01,2.074494894977408990e+02,-1.912914791106823387e-02,7.188804526869922995e+01,4.009761179038000023e+01,1.964502961442871509e+01,1.554081043749510549e+01,8.676757930347997672e+01,1.137459197430307611e+01,3.334006969611362337e+00
